instance_id,model_name,mean_accuracy_full,mapping_confidence,pool_config,n_variants,n_assigned,n_unassigned,m_accepted,all_unassigned,n_clusters_full,semantic_entropy_full,normalised_semantic_entropy_full,dominant_cluster_full,is_zero_entropy,n_variants_mesh,n_clusters_mesh,cluster_distribution,semantic_entropy_mesh,normalised_semantic_entropy_mesh,mean_accuracy_mesh,dominant_cluster_mesh,instability_flag,n_retrieval_rows,margin_original,margin_mean,margin_min,s1_mean,s2_mean
mm_0168205,BERT-base,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1739108,True,4.0,1.0,"{""C1739108"": 4}",-0.0,-0.0,0.0,C1739108,0.0,4.0,-0.6524378061294556,-0.6524378061294556,-0.6524378061294556,0.3475618064403534,0.9999995827674866
mm_0168205,BioBERT,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1447749,True,4.0,1.0,"{""C1447749"": 4}",-0.0,-0.0,0.0,C1447749,0.0,4.0,-0.7085815668106079,-0.7085815668106079,-0.7085815668106079,0.29141804575920105,0.9999995827674866
mm_0168205,BioMistral-7B,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C0524620,True,,,,,,,,,4.0,0.1132955551147461,0.1132954657077789,0.1132954359054565,0.9999999105930328,0.8867044448852539
mm_0168205,FLAN-T5-base,0.0,1.0,sapbert_full_len3,4,4,0,3,False,2,0.8112781244591328,0.4056390622295664,C0011860,False,,,,,,,,,4.0,4.76837158203125e-07,0.0283242464065551,4.76837158203125e-07,1.0,0.9716757535934448
mm_0168205,Llama3-OpenBioLLM-8B,0.0,0.9999998211860656,sapbert_full_len3,4,4,0,3,False,3,1.5,0.75,C0524620,False,,,,,,,,,4.0,0.0574620366096495,0.0710132420063018,5.960464477539064e-08,0.9999998658895493,0.9289866089820862
mm_0168205,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C0524620,True,,,,,,,,,4.0,0.1132955551147461,0.1132955551147461,0.1132955551147461,1.0,0.8867044448852539
mm_0168205,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,4,4,0,3,False,2,0.8112781244591328,0.4056390622295664,C0524620,False,,,,,,,,,4.0,0.1132954359054565,0.1056105941534042,0.0825560688972472,0.9999998658895493,0.894389271736145
mm_0168205,PubMedBERT,0.0,1.0,sapbert_full_len3,4,4,0,3,False,2,1.0,0.5,C1447749,False,4.0,2.0,"{""C1447749"": 2, ""C1839576"": 2}",1.0,0.5,0.0,C1447749,1.0,4.0,-0.7085815668106079,-0.6998143196105957,-0.7085815668106079,0.30018532276153564,0.9999995827674866
mm_0168214,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1739108,True,5.0,1.0,"{""C1739108"": 5}",-0.0,-0.0,0.0,C1739108,0.0,5.0,-0.5083988904953003,-0.5083988904953003,-0.5083988904953003,0.4916004538536072,0.9999993443489075
mm_0168214,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0,5.0,-0.6511682271957397,-0.6511682271957397,-0.6511682271957397,0.3488311171531677,0.9999993443489075
mm_0168214,BioMistral-7B,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0524620,True,,,,,,,,,5.0,0.1132955551147461,0.1132955551147461,0.1132955551147461,1.0,0.8867044448852539
mm_0168214,FLAN-T5-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0011860,False,,,,,,,,,5.0,4.76837158203125e-07,0.0453185081481933,4.76837158203125e-07,1.0,0.9546815156936646
mm_0168214,Llama3-OpenBioLLM-8B,0.0,0.9999998211860656,sapbert_full_len3,5,5,0,4,False,3,1.521928094887362,0.6554587535412855,C0282440,False,,,,,,,,,5.0,0.0574620366096495,0.0568106055259704,5.960464477539064e-08,0.9999998688697816,0.943189263343811
mm_0168214,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0524620,True,,,,,,,,,5.0,0.1132955551147461,0.1132954597473144,0.1132954359054565,0.9999999046325684,0.8867044448852539
mm_0168214,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0524620,False,,,,,,,,,5.0,0.1132954359054565,0.1009997844696044,0.0825561881065368,0.999999952316284,0.8990001678466797
mm_0168214,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1447749,False,5.0,2.0,"{""C1447749"": 3, ""C1839576"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0.0,5.0,-0.6511682271957397,-0.6550744771957397,-0.6609339714050293,0.34492483735084534,0.9999993443489075
mm_0169244,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C2350390,True,5.0,1.0,"{""UMLS:C2350390"": 5}",-0.0,-0.0,0.0,UMLS:C2350390,0.0,5.0,-0.8140067458152771,-0.8140066862106323,-0.8140067458152771,0.1859927773475647,0.9999995231628418
mm_0169244,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0919821,False,5.0,2.0,"{""UMLS:C0919821"": 3, ""UMLS:C1707887"": 2}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C0919821,0.0,5.0,-0.7949291467666626,-0.7520964741706848,-0.7949291467666626,0.2479030191898346,0.9999995231628418
mm_0169244,BioMistral-7B,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0277608,True,,,,,,,,,5.0,0.2150791883468628,0.1733618974685669,0.110785961151123,1.0,0.8266380429267883
mm_0169244,FLAN-T5-base,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0277608,True,,,,,,,,,5.0,0.0773240327835083,0.1324260950088501,0.0773240327835083,1.0,0.8675739169120789
mm_0169244,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,5,5,0,4,False,3,1.3709505944546687,0.5904362833084089,C0277608,False,,,,,,,,,5.0,0.2657074928283691,0.1646209478378296,0.0267577171325683,0.9999999880790712,0.8353790044784546
mm_0169244,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0277608,True,,,,,,,,,5.0,0.2240251302719116,0.2240251302719116,0.2240251302719116,1.0,0.7759748697280884
mm_0169244,Mistral-7B-Instruct-v0.1,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0277608,True,,,,,,,,,5.0,0.110785961151123,0.1525032520294189,0.110785961151123,1.0,0.8474966883659363
mm_0169244,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.3109175070825711,C1447749,False,5.0,2.0,"{""C1839576"": 1, ""C1447749"": 4}",0.7219280948873623,0.3109175070825711,0.0,C1447749,0.0,5.0,-0.6568120718002319,-0.6516032218933105,-0.6568120718002319,0.34839633107185364,0.9999995231628418
mm_0169777,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,7.0,-0.7073955535888672,-0.7073955535888672,-0.7073955535888672,0.29260411858558655,0.9999996423721313
mm_0169777,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,7.0,-0.7073955535888672,-0.7073955535888672,-0.7073955535888672,0.29260411858558655,0.9999996423721313
mm_0169777,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0812303,True,,,,,,,,,7.0,4.76837158203125e-07,5.790165492466517e-07,4.76837158203125e-07,0.9999999829701016,0.999999463558197
mm_0169777,FLAN-T5-base,1.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C1522579,False,,,,,,,,,7.0,0.0711727738380432,0.0610052943229675,4.172325134277344e-07,1.0,0.9389947652816772
mm_0169777,Llama3-OpenBioLLM-8B,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1427627,True,,,,,,,,,7.0,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,0.9999998807907104,0.9999998807907104
mm_0169777,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1522579,True,,,,,,,,,7.0,0.2138388156890869,0.2275376319885254,0.2138388156890869,1.0,0.7724624276161194
mm_0169777,Mistral-7B-Instruct-v0.1,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C1326504,False,,,,,,,,,7.0,0.0261808037757872,0.022440731525421,2.980232238769531e-07,0.999999829701015,0.9775590896606444
mm_0169777,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1839576,True,7.0,1.0,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0.0,7.0,-0.7379647493362427,-0.7379647493362427,-0.7379647493362427,0.26203489303588867,0.9999996423721313
mm_0169892,BERT-base,0.0,1.0,sapbert_full_len3,6,6,0,5,False,2,0.9182958340544896,0.355245321275764,C1739108,False,6.0,2.0,"{""C1739108"": 4, ""C1447749"": 2}",0.9182958340544896,0.355245321275764,0.0,C1739108,0.0,6.0,-0.6194502115249634,-0.6223365664482117,-0.6281091570854187,0.37766268849372864,0.9999992251396179
mm_0169892,BioBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C1707887,True,6.0,1.0,"{""UMLS:C1707887"": 6}",-0.0,-0.0,0.0,UMLS:C1707887,0.0,6.0,-0.6245031356811523,-0.6245031356811523,-0.6245031356811523,0.3754960596561432,0.9999992251396179
mm_0169892,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C4316895,True,,,,,,,,,6.0,5.960464477539062e-07,5.463759103485621e-07,5.364418028674933e-07,0.9999998311201732,0.999999225139618
mm_0169892,FLAN-T5-base,0.0,1.0,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C4316895,True,,,,,,,,,6.0,4.76837158203125e-07,4.76837158203125e-07,4.76837158203125e-07,1.0,0.9999995231628418
mm_0169892,Llama3-OpenBioLLM-8B,0.0,1.0000001192092896,sapbert_full_len3,6,6,0,5,False,3,1.4591479170272446,0.5644754678724235,C1514811,False,,,,,,,,,6.0,5.960464477539062e-07,0.1115354696909586,5.960464477539062e-07,0.9999999602635702,0.8884644508361816
mm_0169892,Meta-Llama-3-8B-Instruct,0.0,1.0000001192092896,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C4316895,True,,,,,,,,,6.0,5.960464477539062e-07,5.960464477539062e-07,5.960464477539062e-07,1.0000001192092896,0.9999995231628418
mm_0169892,Mistral-7B-Instruct-v0.1,0.0,0.9999999403953552,sapbert_full_len3,6,6,0,5,False,1,-0.0,-0.0,C4316895,True,,,,,,,,,6.0,4.172325134277344e-07,4.172325134277344e-07,4.172325134277344e-07,0.9999999403953552,0.9999995231628418
mm_0169892,PubMedBERT,0.0,1.0,sapbert_full_len3,6,6,0,5,False,2,0.6500224216483541,0.2514629985800606,C1447749,False,6.0,2.0,"{""C1839576"": 1, ""C1447749"": 5}",0.6500224216483541,0.2514629985800606,0.0,C1447749,0.0,6.0,-0.6857695579528809,-0.6377192139625549,-0.6857695579528809,0.362280011177063,0.9999992251396179
mm_0170315,BERT-base,0.0,1.0,sapbert_full_len3,9,9,0,8,False,2,0.7642045065086203,0.2410796804848405,C1257880,False,9.0,2.0,"{""C1257880"": 7, ""C0949359"": 2}",0.7642045065086203,0.2410796804848405,0.0,C1257880,0.0,9.0,-0.6282294988632202,-0.632539689540863,-0.6476253271102905,0.36745956540107727,0.9999992847442627
mm_0170315,BioBERT,0.0,1.0,sapbert_full_len3,9,9,0,8,False,1,-0.0,-0.0,C0061751,True,9.0,1.0,"{""C0061751"": 9}",-0.0,-0.0,0.0,C0061751,0.0,9.0,-0.558664858341217,-0.558664858341217,-0.558664858341217,0.44133442640304565,0.9999992847442627
mm_0170315,BioMistral-7B,1.0,0.9999998807907104,sapbert_full_len3,9,9,0,8,False,1,-0.0,-0.0,C2934842,True,,,,,,,,,9.0,0.2050843834877014,0.2050843834877014,0.2050843834877014,0.9999998807907104,0.794915497303009
mm_0170315,FLAN-T5-base,1.0,0.9999998807907104,sapbert_full_len3,9,9,0,8,False,3,1.224394445405986,0.3862534428571301,C2934842,False,,,,,,,,,9.0,0.2050843834877014,0.120603150791592,3.5762786865234375e-07,1.0000000132454767,0.8793968558311462
mm_0170315,Llama3-OpenBioLLM-8B,1.0,0.9999998807907104,sapbert_full_len3,9,9,0,8,False,1,-0.0,-0.0,C2934842,True,,,,,,,,,9.0,0.2050843834877014,0.2050470842255486,0.1951576471328735,0.9999999602635702,0.7949528694152832
mm_0170315,Meta-Llama-3-8B-Instruct,1.0,1.0000001192092896,sapbert_full_len3,9,9,0,8,False,1,-0.0,-0.0,C2934842,True,,,,,,,,,9.0,0.2050846219062805,0.2050846219062805,0.2050846219062805,1.0000001192092896,0.794915497303009
mm_0170315,Mistral-7B-Instruct-v0.1,1.0,1.0000001192092896,sapbert_full_len3,9,9,0,8,False,1,-0.0,-0.0,C2934842,True,,,,,,,,,9.0,0.2050846219062805,0.2050843040148416,0.2050842642784117,0.9999998013178508,0.794915497303009
mm_0170315,PubMedBERT,0.0,1.0,sapbert_full_len3,9,9,0,8,False,3,1.224394445405986,0.3862534428571301,C0015131,False,9.0,3.0,"{""C0015131"": 6, ""C1431322"": 1, ""UMLS:C0048220"": 2}",1.224394445405986,0.3862534428571301,0.0,C0015131,0.0,9.0,-0.6102232933044434,-0.5888387560844421,-0.6102232933044434,0.41116055846214294,0.9999992847442627
mm_0170417,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,7.0,-0.6868992447853088,-0.6868992447853088,-0.6868992447853088,0.3131003975868225,0.9999996423721313
mm_0170417,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,7.0,-0.6868992447853088,-0.6868992447853088,-0.6868992447853088,0.3131003975868225,0.9999996423721313
mm_0170417,BioMistral-7B,1.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C0086661,False,,,,,,,,,7.0,0.1502710580825805,0.0429347583225795,2.384185791015625e-07,0.9999999148505074,0.9570651054382324
mm_0170417,FLAN-T5-base,1.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C0702240,False,,,,,,,,,7.0,0.1292849779129028,0.0838156087057931,0.0274633765220642,1.0,0.916184425354004
mm_0170417,Llama3-OpenBioLLM-8B,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,3,1.1488348542809166,0.4092232318950598,C0007586,False,,,,,,,,,7.0,3.5762786865234375e-07,0.0147738541875566,3.5762786865234375e-07,0.9999998467309136,0.9852259755134584
mm_0170417,Meta-Llama-3-8B-Instruct,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1155872,True,,,,,,,,,7.0,0.0385418534278869,0.0385417512484958,0.0385417342185973,0.9999997786113194,0.9614580869674684
mm_0170417,Mistral-7B-Instruct-v0.1,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0007586,True,,,,,,,,,7.0,2.980232238769531e-07,2.809933253696987e-07,2.384185791015625e-07,0.9999998893056598,0.9999995827674866
mm_0170417,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C1447749,False,7.0,2.0,"{""C1447749"": 5, ""C1839576"": 2}",0.863120568566631,0.3074497498641964,0.0,C1447749,0.0,7.0,-0.6075767278671265,-0.6357040405273438,-0.7060222029685974,0.36429563164711,0.9999996423721313
mm_0170901,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,7.0,-0.6238878965377808,-0.6238878965377808,-0.6238878965377808,0.3761116862297058,0.9999995827674866
mm_0170901,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,7.0,-0.6238878965377808,-0.6238878965377808,-0.6238878965377808,0.3761116862297058,0.9999995827674866
mm_0170901,BioMistral-7B,0.0,0.9999998211860656,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C0051821,False,,,,,,,,,7.0,0.100616931915283,0.0748401028769356,0.0103976726531982,0.9999999744551522,0.9251599311828612
mm_0170901,FLAN-T5-base,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0002395,True,,,,,,,,,7.0,0.0103976130485534,-0.0024120381900242,-0.0120192766189575,0.9281132306371416,0.930525243282318
mm_0170901,Llama3-OpenBioLLM-8B,0.0,0.9069792628288268,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342516,0.3509453429964405,C1427969,False,,,,,,,,,7.0,-0.0003288388252259,-0.0004811031477792,-0.0030514001846313,0.8718940360205514,0.8723750710487366
mm_0170901,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342516,0.3509453429964405,C3810577,False,,,,,,,,,7.0,4.76837158203125e-07,0.0184704576219831,4.76837158203125e-07,0.8651889051709857,0.846718430519104
mm_0170901,Mistral-7B-Instruct-v0.1,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.3074497498641964,C0051821,False,,,,,,,,,7.0,0.1006171107292175,0.0615272607122148,0.0103976130485534,0.9769390651157924,0.9154118299484252
mm_0170901,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1447749,True,7.0,1.0,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0.0,7.0,-0.6991868019104004,-0.6991868019104004,-0.6991868019104004,0.3008127808570862,0.9999995827674866
mm_0171131,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0,5.0,-0.6590126752853394,-0.6590126752853394,-0.6590126752853394,0.3409867584705353,0.9999994039535522
mm_0171131,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1257990,True,5.0,1.0,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0.0,5.0,-0.6292239427566528,-0.6292239427566528,-0.6292239427566528,0.3707754909992218,0.9999994039535522
mm_0171131,BioMistral-7B,0.0,0.6940188407897949,sapbert_full_len3,5,2,3,4,False,1,-0.0,-0.0,C0702221,True,,,,,,,,,2.0,,0.1415818929672241,0.1415818929672241,1.0,0.8584181070327759
mm_0171131,FLAN-T5-base,1.0,1.0000001192092896,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0702221,False,,,,,,,,,5.0,7.152557373046875e-07,0.0549242734909057,5.364418029785156e-07,0.999999952316284,0.9450756907463074
mm_0171131,Llama3-OpenBioLLM-8B,0.0,0.9999997615814208,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0037658,False,,,,,,,,,5.0,0.0439636707305907,0.0942901134490966,0.0439636707305907,0.9999998569488524,0.905709743499756
mm_0171131,Meta-Llama-3-8B-Instruct,0.0,0.9999997615814208,sapbert_full_len3,5,5,0,4,False,3,1.521928094887362,0.6554587535412855,C0027901,False,,,,,,,,,5.0,0.0523177981376646,0.0104641318321227,7.152557373046875e-07,1.000000047683716,0.9895359873771667
mm_0171131,Mistral-7B-Instruct-v0.1,0.0,0.9999997615814208,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C2350522,False,,,,,,,,,5.0,0.0523177981376646,0.0643831610679626,0.0523177981376646,0.9999999284744264,0.9356167912483216
mm_0171131,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0,5.0,-0.6590126752853394,-0.6590126752853394,-0.6590126752853394,0.3409867584705353,0.9999994039535522
mm_0171518,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0016474,True,5.0,1.0,"{""C0016474"": 5}",-0.0,-0.0,0.0,C0016474,0.0,5.0,-0.5928443074226379,-0.5928443074226379,-0.5928443074226379,0.40715527534484863,0.9999996423721313
mm_0171518,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,3,1.521928094887362,0.6554587535412855,C1447749,False,5.0,3.0,"{""UMLS:C1707887"": 1, ""C1447749"": 2, ""UMLS:C1257990"": 2}",1.521928094887362,0.6554587535412855,0.0,C1447749,1.0,5.0,-0.6690536737442017,-0.6724798083305359,-0.7496520280838013,0.3275197744369507,0.9999996423721313
mm_0171518,BioMistral-7B,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0025424,True,,,,,,,,,5.0,0.0488278865814209,0.0488278865814209,0.0488278865814209,1.0,0.9511720538139344
mm_0171518,FLAN-T5-base,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0025424,True,,,,,,,,,5.0,0.0487860441207885,0.0487861394882202,0.0487860441207885,0.999999976158142,0.951213836669922
mm_0171518,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0008115,True,,,,,,,,,5.0,0.176410436630249,0.176410436630249,0.176410436630249,1.0,0.8235895037651062
mm_0171518,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0008115,True,,,,,,,,,5.0,0.135624349117279,0.135624349117279,0.135624349117279,1.0,0.8643757104873657
mm_0171518,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0025424,True,,,,,,,,,5.0,0.0488277673721313,0.0488277673721313,0.0488277673721313,0.9999998807907104,0.9511720538139344
mm_0171518,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1447749,False,5.0,2.0,"{""C1447749"": 3, ""C1839576"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0.0,5.0,-0.5970206260681152,-0.5882350206375122,-0.5970206260681152,0.411764532327652,0.9999996423721313
mm_0171649,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342516,0.3509453429964405,C2347609,False,7.0,2.0,"{""UMLS:C2347609"": 4, ""C0752170"": 3}",0.9852281360342516,0.3509453429964405,0.0,UMLS:C2347609,0.0,7.0,-0.5208936929702759,-0.4992399513721466,-0.5208936929702759,0.400320440530777,0.8995603919029236
mm_0171649,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342516,0.3509453429964405,C1257990,False,7.0,2.0,"{""UMLS:C1707887"": 3, ""UMLS:C1257990"": 4}",0.9852281360342516,0.3509453429964405,0.0,UMLS:C1257990,0.0,7.0,-0.5869283080101013,-0.5889934301376343,-0.5905422568321228,0.3105669617652893,0.8995603919029236
mm_0171649,BioMistral-7B,0.0,0.7735243439674377,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C2717955,False,,,,,,,,,7.0,0.0181174874305725,0.0081554991858346,-0.0076690912246704,0.7793360097067696,0.7711805105209351
mm_0171649,FLAN-T5-base,0.0,0.899573564529419,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0450377,True,,,,,,,,,7.0,0.0691348910331726,0.0691404087202889,0.0691348910331726,0.8995790822165353,0.8304386734962463
mm_0171649,Llama3-OpenBioLLM-8B,0.0,0.7735243439674377,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861751,0.4911325898456825,C0080089,False,,,,,,,,,7.0,0.0181174874305725,-0.0042923859187534,-0.0404667258262634,0.7534957698413304,0.7577881813049316
mm_0171649,Meta-Llama-3-8B-Instruct,0.0,0.9899885654449464,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C6024506,True,,,,,,,,,,,,,,
mm_0171649,Mistral-7B-Instruct-v0.1,0.0,0.7734881639480591,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.2107580961471984,C2717955,False,,,,,,,,,7.0,0.0180813074111938,0.002324742930276,-0.040427029132843,0.7762718370982579,0.7739471197128296
mm_0171649,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1447749,True,7.0,1.0,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0.0,7.0,-0.49441373348236084,-0.49441370368003845,-0.49441373348236084,0.40514665842056274,0.8995603919029236
mm_0171666,BERT-base,0.0,1.0,sapbert_full_len3,8,8,0,7,False,2,1.0,0.3333333333333333,C1257990,False,8.0,2.0,"{""UMLS:C1257990"": 4, ""C1447749"": 4}",1.0,0.3333333333333333,0.0,UMLS:C1257990,0.0,8.0,-0.7694785594940186,-0.6830441951751709,-0.7694785594940186,0.3169550895690918,0.9999992847442627
mm_0171666,BioBERT,0.0,1.0,sapbert_full_len3,8,8,0,7,False,3,1.5,0.5,C0038436,False,8.0,3.0,"{""C1839576"": 2, ""C0038436"": 4, ""C0265267"": 2}",1.5,0.5,0.0,C0038436,1.0,8.0,-0.6605178117752075,-0.644761323928833,-0.6605178117752075,0.3552379608154297,0.9999992847442627
mm_0171666,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,8,8,0,7,False,1,-0.0,-0.0,C0019693,True,,,,,,,,,8.0,5.960464477539062e-07,5.960464477539062e-07,5.960464477539062e-07,0.9999998807907104,0.9999992847442628
mm_0171666,FLAN-T5-base,0.0,0.999999701976776,sapbert_full_len3,8,8,0,7,False,1,-0.0,-0.0,C0002940,True,,,,,,,,,8.0,0.0450348258018492,0.045035034418106,0.0450348258018492,0.9999999105930328,0.9549648761749268
mm_0171666,Llama3-OpenBioLLM-8B,0.0,0.9999997615814208,sapbert_full_len3,8,8,0,7,False,2,1.0,0.3333333333333333,C4476937,False,,,,,,,,,8.0,0.0572224855422972,0.0373630449175834,5.960464477539062e-07,0.9999999180436134,0.9626368284225464
mm_0171666,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,8,8,0,7,False,1,-0.0,-0.0,C0019693,True,,,,,,,,,8.0,0.1676217317581176,0.1488351821899414,0.0924755334854126,1.0,0.8511648178100586
