instance_id,model_name,mean_accuracy_full,mapping_confidence,pool_config,n_variants,n_assigned,n_unassigned,m_accepted,all_unassigned,n_clusters_full,semantic_entropy_full,normalised_semantic_entropy_full,dominant_cluster_full,is_zero_entropy,n_variants_mesh,n_clusters_mesh,cluster_distribution,semantic_entropy_mesh,normalised_semantic_entropy_mesh,mean_accuracy_mesh,dominant_cluster_mesh,instability_flag
mm_0141706,Llama3-OpenBioLLM-8B,0.0,1.0,sapbert_full_len3,5,4,1,4,False,3,1.5,0.6460148371100897,C0035608,False,,,,,,,,
mm_0141706,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0026912,False,,,,,,,,
mm_0141706,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0026912,False,,,,,,,,
mm_0141706,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0015131,True,5.0,1.0,"{""C0015131"": 5}",-0.0,-0.0,0.0,C0015131,0.0
mm_0141847,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1447749,True,7.0,1.0,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0.0
mm_0141847,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0141847,BioMistral-7B,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C5200819,True,,,,,,,,
mm_0141847,FLAN-T5-base,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,3,1.1488348542809166,0.4092232318950598,C0394374,False,,,,,,,,
mm_0141847,Llama3-OpenBioLLM-8B,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C5200819,True,,,,,,,,
mm_0141847,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342515,0.35094534299644053,C0027059,False,,,,,,,,
mm_0141847,Mistral-7B-Instruct-v0.1,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.1488348542809166,0.4092232318950598,C0027059,False,,,,,,,,
mm_0141847,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1839576,True,7.0,1.0,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0.0
mm_0142210,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1257990,False,5.0,2.0,"{""UMLS:C1257990"": 3, ""C0017263"": 2}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C1257990,0.0
mm_0142210,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1257990,True,5.0,1.0,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0142210,BioMistral-7B,0.0,1.0000001192092896,sapbert_full_len3,5,5,0,4,False,3,1.5219280948873621,0.6554587535412855,C0007581,False,,,,,,,,
mm_0142210,FLAN-T5-base,0.0,0.8262165188789368,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0026820,True,,,,,,,,
mm_0142210,Llama3-OpenBioLLM-8B,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,3,1.5219280948873621,0.6554587535412855,C1956422,False,,,,,,,,
mm_0142210,Meta-Llama-3-8B-Instruct,0.0,1.0000001192092896,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C2699153,False,,,,,,,,
mm_0142210,Mistral-7B-Instruct-v0.1,0.0,0.8263002634048462,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0026820,True,,,,,,,,
mm_0142210,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1257990,True,5.0,1.0,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0142481,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C1447749,False,7.0,2.0,"{""C1447749"": 6, ""UMLS:C0242193"": 1}",0.5916727785823275,0.2107580961471984,0.0,C1447749,0.0
mm_0142481,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1257990,False,7.0,2.0,"{""UMLS:C1257990"": 5, ""UMLS:C1707887"": 2}",0.863120568566631,0.3074497498641964,0.0,UMLS:C1257990,0.0
mm_0142481,BioMistral-7B,0.0,0.815127968788147,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C4043169,True,,,,,,,,
mm_0142481,FLAN-T5-base,0.0,0.7720286846160889,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861753,0.49113258984568253,C4061206,False,,,,,,,,
mm_0142481,Llama3-OpenBioLLM-8B,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861753,0.49113258984568253,C0038435,False,,,,,,,,
mm_0142481,Meta-Llama-3-8B-Instruct,0.0,0.7292393445968628,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0038435,False,,,,,,,,
mm_0142481,Mistral-7B-Instruct-v0.1,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C0038435,False,,,,,,,,
mm_0142481,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861753,0.49113258984568253,C1447749,False,7.0,3.0,"{""C1839576"": 1, ""C1447749"": 4, ""C0018966"": 2}",1.3787834934861751,0.4911325898456825,0.0,C1447749,0.0
mm_0142698,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0142698,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0018081,True,7.0,1.0,"{""C0018081"": 7}",-0.0,-0.0,0.0,C0018081,0.0
mm_0142698,BioMistral-7B,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0456170,True,,,,,,,,
mm_0142698,FLAN-T5-base,1.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1764827,True,,,,,,,,
mm_0142698,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1764827,True,,,,,,,,
mm_0142698,Meta-Llama-3-8B-Instruct,1.0,0.8168736696243286,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C3494793,False,,,,,,,,
mm_0142698,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C0032285,False,,,,,,,,
mm_0142698,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1839576,True,7.0,1.0,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0.0
mm_0143950,BERT-base,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C0017973,True,4.0,1.0,"{""C0017973"": 4}",-0.0,-0.0,0.0,C0017973,0.0
mm_0143950,BioBERT,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1257880,True,4.0,1.0,"{""C1257880"": 4}",-0.0,-0.0,0.0,C1257880,0.0
mm_0143950,BioMistral-7B,1.0,0.9999999403953552,sapbert_full_len3,4,4,0,3,False,2,0.8112781244591328,0.4056390622295664,C0032594,False,,,,,,,,
mm_0143950,FLAN-T5-base,0.0,1.0000001192092896,sapbert_full_len3,4,4,0,3,False,2,1.0,0.5,C0001128,False,,,,,,,,
mm_0143950,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,4,4,0,3,False,2,0.8112781244591328,0.4056390622295664,C0020291,False,,,,,,,,
mm_0143950,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C0020291,True,,,,,,,,
mm_0143950,Mistral-7B-Instruct-v0.1,1.0,0.9999998807907104,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C0032594,True,,,,,,,,
mm_0143950,PubMedBERT,0.0,1.0,sapbert_full_len3,4,4,0,3,False,1,-0.0,-0.0,C1447749,True,4.0,1.0,"{""C1447749"": 4}",-0.0,-0.0,0.0,C1447749,0.0
mm_0144339,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0144339,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0061751,True,7.0,1.0,"{""C0061751"": 7}",-0.0,-0.0,0.0,C0061751,0.0
mm_0144339,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C0330199,False,,,,,,,,
mm_0144339,FLAN-T5-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C0008972,False,,,,,,,,
mm_0144339,Llama3-OpenBioLLM-8B,0.0,0.9999996423721312,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1084254,False,,,,,,,,
mm_0144339,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0008972,False,,,,,,,,
mm_0144339,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342515,0.35094534299644053,C1265415,False,,,,,,,,
mm_0144339,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1839576,True,7.0,1.0,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0.0
mm_0144431,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1447749,False,7.0,2.0,"{""C1447749"": 5, ""C1431519"": 2}",0.863120568566631,0.3074497498641964,0.0,C1447749,0.0
mm_0144431,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C1312419,False,7.0,2.0,"{""C1312419"": 6, ""UMLS:C0280313"": 1}",0.5916727785823275,0.2107580961471984,0.0,C1312419,0.0
mm_0144431,BioMistral-7B,0.0,0.7393244504928589,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0153574,False,,,,,,,,
mm_0144431,FLAN-T5-base,0.0,0.7393244504928589,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0153574,False,,,,,,,,
mm_0144431,Llama3-OpenBioLLM-8B,0.0,0.7392690181732178,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0153574,False,,,,,,,,
mm_0144431,Meta-Llama-3-8B-Instruct,0.0,0.7393244504928589,sapbert_full_len3,7,7,0,6,False,2,0.5916727785823275,0.21075809614719848,C0153574,False,,,,,,,,
mm_0144431,Mistral-7B-Instruct-v0.1,0.0,0.7392690181732178,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0153574,True,,,,,,,,
mm_0144431,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1839576,False,7.0,2.0,"{""C0280321"": 2, ""C1839576"": 5}",0.863120568566631,0.3074497498641964,0.0,C1839576,0.0
mm_0144945,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0
mm_0144945,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,3,1.3709505944546687,0.5904362833084089,C1707887,False,5.0,3.0,"{""C1447749"": 1, ""UMLS:C1707887"": 3, ""C0075128"": 1}",1.3709505944546687,0.5904362833084089,0.0,UMLS:C1707887,1.0
mm_0144945,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,5,5,0,4,False,3,1.5219280948873621,0.6554587535412855,C0004358,False,,,,,,,,
mm_0144945,FLAN-T5-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,3,1.3709505944546687,0.5904362833084089,C1272321,False,,,,,,,,
mm_0144945,Llama3-OpenBioLLM-8B,0.0,0.9999997615814208,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1272321,False,,,,,,,,
mm_0144945,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0004358,True,,,,,,,,
mm_0144945,Mistral-7B-Instruct-v0.1,0.0,0.9858790040016174,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1272321,False,,,,,,,,
mm_0144945,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.31091750708257115,C1447749,False,5.0,2.0,"{""C1839576"": 1, ""C1447749"": 4}",0.7219280948873623,0.3109175070825711,0.0,C1447749,0.0
mm_0146127,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0358514,True,7.0,1.0,"{""UMLS:C0358514"": 7}",-0.0,-0.0,0.0,UMLS:C0358514,0.0
mm_0146127,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1707887,False,7.0,2.0,"{""UMLS:C1707887"": 5, ""UMLS:C1257990"": 2}",0.863120568566631,0.3074497498641964,0.0,UMLS:C1707887,0.0
mm_0146127,BioMistral-7B,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0009452,True,,,,,,,,
mm_0146127,FLAN-T5-base,0.0,0.7939708232879639,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0009460,True,,,,,,,,
mm_0146127,Llama3-OpenBioLLM-8B,0.0,0.9999996423721312,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861753,0.49113258984568253,C0184661,False,,,,,,,,
mm_0146127,Meta-Llama-3-8B-Instruct,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0009452,True,,,,,,,,
mm_0146127,Mistral-7B-Instruct-v0.1,0.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0009452,True,,,,,,,,
mm_0146127,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0018966,True,7.0,1.0,"{""C0018966"": 7}",-0.0,-0.0,0.0,C0018966,0.0
mm_0146149,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1312419,True,5.0,1.0,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0.0
mm_0146149,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1707887,True,5.0,1.0,"{""UMLS:C1707887"": 5}",-0.0,-0.0,0.0,UMLS:C1707887,0.0
mm_0146149,BioMistral-7B,0.0,0.9999997615814208,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C2934004,True,,,,,,,,
mm_0146149,FLAN-T5-base,0.0,0.8083714842796326,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1423498,True,,,,,,,,
mm_0146149,Llama3-OpenBioLLM-8B,0.0,0.7719107270240784,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.31091750708257115,C1423498,False,,,,,,,,
mm_0146149,Meta-Llama-3-8B-Instruct,0.0,0.7264329195022583,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1423498,True,,,,,,,,
mm_0146149,Mistral-7B-Instruct-v0.1,0.0,0.7264329195022583,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1423498,True,,,,,,,,
mm_0146149,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.31091750708257115,C1707887,False,5.0,2.0,"{""C1839576"": 1, ""UMLS:C1707887"": 4}",0.7219280948873623,0.3109175070825711,0.0,UMLS:C1707887,0.0
mm_0146435,BERT-base,0.0,1.0,sapbert_full_len3,9,9,0,8,False,1,-0.0,-0.0,C1447749,True,9.0,1.0,"{""C1447749"": 9}",-0.0,-0.0,0.0,C1447749,0.0
mm_0146435,BioBERT,0.0,1.0,sapbert_full_len3,9,9,0,8,False,2,0.7642045065086203,0.24107968048484052,C1257990,False,9.0,2.0,"{""UMLS:C1257990"": 7, ""UMLS:C1707887"": 2}",0.7642045065086203,0.2410796804848405,0.0,UMLS:C1257990,0.0
mm_0146435,BioMistral-7B,0.0,0.9999998807907104,sapbert_full_len3,9,9,0,8,False,3,1.584962500721156,0.5,C3274768,False,,,,,,,,
mm_0146435,FLAN-T5-base,0.0,1.0,sapbert_full_len3,9,9,0,8,False,2,0.9910760598382222,0.3126496871021503,C0026549,False,,,,,,,,
mm_0146435,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,9,9,0,8,False,1,-0.0,-0.0,C0035397,True,,,,,,,,
mm_0146435,Meta-Llama-3-8B-Instruct,0.0,0.9999998807907104,sapbert_full_len3,9,9,0,8,False,2,0.7642045065086203,0.24107968048484052,C3274768,False,,,,,,,,
mm_0146435,Mistral-7B-Instruct-v0.1,0.0,0.9999998807907104,sapbert_full_len3,9,9,0,8,False,4,1.974937501201927,0.6230234154761809,C3274768,False,,,,,,,,
mm_0146435,PubMedBERT,0.0,1.0,sapbert_full_len3,9,9,0,8,False,1,-0.0,-0.0,C1447749,True,9.0,1.0,"{""C1447749"": 9}",-0.0,-0.0,0.0,C1447749,0.0
mm_0146865,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0085472,True,5.0,1.0,"{""C0085472"": 5}",-0.0,-0.0,0.0,C0085472,0.0
mm_0146865,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1447749,False,5.0,2.0,"{""C0265267"": 2, ""C1447749"": 3}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0.0
mm_0146865,BioMistral-7B,0.0,0.9999999403953552,sapbert_full_len3,5,4,1,4,False,1,-0.0,-0.0,C0439751,True,,,,,,,,
mm_0146865,FLAN-T5-base,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0242724,True,,,,,,,,
mm_0146865,Llama3-OpenBioLLM-8B,1.0,0.7230697274208069,sapbert_full_len3,5,5,0,4,False,2,0.7219280948873623,0.31091750708257115,C0242724,False,,,,,,,,
mm_0146865,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0242724,True,,,,,,,,
mm_0146865,Mistral-7B-Instruct-v0.1,1.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0242724,False,,,,,,,,
mm_0146865,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0
mm_0146868,BERT-base,1.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0242724,True,7.0,1.0,"{""UMLS:C0242724"": 7}",-0.0,-0.0,1.0,UMLS:C0242724,0.0
mm_0146868,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0265267,True,7.0,1.0,"{""C0265267"": 7}",-0.0,-0.0,0.0,C0265267,0.0
mm_0146868,BioMistral-7B,0.0,0.7656632661819458,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C3256389,False,,,,,,,,
mm_0146868,FLAN-T5-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.1488348542809166,0.4092232318950598,C0037949,False,,,,,,,,
mm_0146868,Llama3-OpenBioLLM-8B,0.0,0.7384806871414185,sapbert_full_len3,7,7,0,6,False,5,2.1280852788913944,0.7580392711198944,C3256389,False,,,,,,,,
mm_0146868,Meta-Llama-3-8B-Instruct,0.0,0.8669235706329346,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C2265481,False,,,,,,,,
mm_0146868,Mistral-7B-Instruct-v0.1,0.0,0.7656632661819458,sapbert_full_len3,7,7,0,6,False,3,1.5566567074628228,0.5544923070581674,C3256389,False,,,,,,,,
mm_0146868,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342515,0.35094534299644053,C0242724,False,7.0,2.0,"{""C1447749"": 3, ""UMLS:C0242724"": 4}",0.9852281360342516,0.3509453429964405,0.5714285714285714,UMLS:C0242724,0.0
mm_0147167,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1257990,True,5.0,1.0,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0147167,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C2919551,True,5.0,1.0,"{""UMLS:C2919551"": 5}",-0.0,-0.0,0.0,UMLS:C2919551,0.0
mm_0147167,BioMistral-7B,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1513893,True,,,,,,,,
mm_0147167,FLAN-T5-base,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1513893,True,,,,,,,,
mm_0147167,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1513893,True,,,,,,,,
mm_0147167,Meta-Llama-3-8B-Instruct,1.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1513893,True,,,,,,,,
mm_0147167,Mistral-7B-Instruct-v0.1,0.0,1.0000001192092896,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0038952,False,,,,,,,,
mm_0147167,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1839576,True,5.0,1.0,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0.0
mm_0147345,BERT-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C1447749,True,5.0,1.0,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0.0
mm_0147345,BioBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,1,-0.0,-0.0,C0008396,True,5.0,1.0,"{""C0008396"": 5}",-0.0,-0.0,0.0,C0008396,0.0
mm_0147345,BioMistral-7B,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1272641,False,,,,,,,,
mm_0147345,FLAN-T5-base,0.0,1.0,sapbert_full_len3,5,5,0,4,False,4,1.9219280948873623,0.8277293767706428,C1272641,False,,,,,,,,
mm_0147345,Llama3-OpenBioLLM-8B,0.0,0.9999998211860656,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C0166418,False,,,,,,,,
mm_0147345,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,5,5,0,4,False,3,1.3709505944546687,0.5904362833084089,C1272641,False,,,,,,,,
mm_0147345,Mistral-7B-Instruct-v0.1,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1272641,False,,,,,,,,
mm_0147345,PubMedBERT,0.0,1.0,sapbert_full_len3,5,5,0,4,False,2,0.9709505944546686,0.4181656600790516,C1370369,False,5.0,2.0,"{""C1370369"": 3, ""C1447749"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1370369,0.0
mm_0148129,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1447749,True,7.0,1.0,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0.0
mm_0148129,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1257990,True,7.0,1.0,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0.0
mm_0148129,BioMistral-7B,0.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,2,0.9852281360342515,0.35094534299644053,C0251223,False,,,,,,,,
mm_0148129,FLAN-T5-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0007301,True,,,,,,,,
mm_0148129,Llama3-OpenBioLLM-8B,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0251223,True,,,,,,,,
mm_0148129,Meta-Llama-3-8B-Instruct,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C0007301,True,,,,,,,,
mm_0148129,Mistral-7B-Instruct-v0.1,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0007301,False,,,,,,,,
mm_0148129,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1839576,True,7.0,1.0,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0.0
mm_0148711,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,4,1.9502120649147465,0.6946795539074094,C1136156,False,7.0,4.0,"{""UMLS:C0752046"": 1, ""C1136156"": 2, ""C2936621"": 2, ""C1308232"": 2}",1.9502120649147463,0.6946795539074094,0.0,C1136156,1.0
mm_0148711,BioBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1257990,False,7.0,2.0,"{""UMLS:C1257990"": 5, ""C1566790"": 2}",0.863120568566631,0.3074497498641964,0.0,UMLS:C1257990,0.0
mm_0148711,BioMistral-7B,1.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1101610,True,,,,,,,,
mm_0148711,FLAN-T5-base,1.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1101610,True,,,,,,,,
mm_0148711,Llama3-OpenBioLLM-8B,1.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C1101610,False,,,,,,,,
mm_0148711,Meta-Llama-3-8B-Instruct,1.0,1.0000001192092896,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1101610,True,,,,,,,,
mm_0148711,Mistral-7B-Instruct-v0.1,1.0,0.9999999403953552,sapbert_full_len3,7,7,0,6,False,1,-0.0,-0.0,C1101610,True,,,,,,,,
mm_0148711,PubMedBERT,0.0,1.0,sapbert_full_len3,7,7,0,6,False,3,1.3787834934861753,0.49113258984568253,C1257990,False,7.0,3.0,"{""C1447749"": 1, ""C0752170"": 2, ""UMLS:C1257990"": 4}",1.3787834934861751,0.4911325898456825,0.0,UMLS:C1257990,0.0
mm_0148991,BERT-base,0.0,1.0,sapbert_full_len3,7,7,0,6,False,2,0.863120568566631,0.30744974986419643,C0752046,False,7.0,2.0,"{""UMLS:C0752046"": 5, ""UMLS:C1257990"": 2}",0.863120568566631,0.3074497498641964,0.0,UMLS:C0752046,0.0
