instance_id,model_name,domain,pair,normalised_entropy,m_accepted,accuracy,mapping_confidence,dominant_cui,n_unassigned,m_distinct,normalised_entropy_dedup,semantic_entropy_dedup,dominant_cui_dedup,n_unassigned_dedup,n_duplicate_variants,retained_m_accepted,retained_m_distinct,n_retrieval_rows,margin_mean,margin_min,s1_mean,s2_mean,margin_original
cadec_ARTHROTEC.30_TT12,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,3,1,0.9999995231628418,C0019080,0,3,-0.0,-0.0,C0019080,0,0,True,True,4.0,0.07666587829589844,0.07666587829589844,0.9999995231628418,0.92333364,0.07666587829589844
cadec_ARTHROTEC.30_TT13,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,6,0,0.9999994039535522,C0025323,0,5,-0.0,-0.0,C0025323,0,1,True,True,7.0,0.0653643012046814,0.0653643012046814,0.9999994039535522,0.9346351,0.0653643012046814
cadec_ARTHROTEC.30_TT6,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,6,1,0.9999995827674866,C0019080,0,4,-0.0,-0.0,C0019080,0,2,True,True,7.0,0.07182855265481132,0.07102233171463013,0.9999995742525373,0.92817104,0.07102233171463013
cadec_ARTHROTEC.30_TT9,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.355245321275764,5,1,0.999999701976776,C0030193,0,3,0.4056390622295664,0.8112781244591328,C0030193,0,2,True,True,6.0,0.0555992126464843,0.04506587982177723,0.9999996423721313,0.9444005,0.04506587982177723
cadec_ARTHROTEC.30_TT7,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.6554587535412855,4,0,0.999999701976776,C0030193,0,3,0.75,1.5,C0030193,0,1,True,True,5.0,0.052358055114746026,0.018326759338378795,0.9999996423721313,0.94764155,0.04506587982177723
cadec_ARTHROTEC.30_TT10,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,4,0,0.9999994039535522,C0025323,0,3,-0.0,-0.0,C0025323,0,1,True,True,5.0,0.0653643012046814,0.0653643012046814,0.9999994039535522,0.93463504,0.0653643012046814
cadec_ARTHROTEC.31_TT1,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.3509453429964405,6,0,0.9999993443489076,C0000737,0,4,0.4181656600790516,0.9709505944546686,C0017178,0,2,True,True,7.0,0.04388982057571422,0.02257812023162853,0.9793771931103299,0.93548733,0.06086295843124401
cadec_ARTHROTEC.31_TT2,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.4181656600790516,4,0,0.9999993443489076,C0000737,0,3,0.5,1.0,C0017178,0,1,True,True,5.0,0.03789205551147472,0.02257812023162853,0.9566928625106813,0.91880083,0.06086295843124401
cadec_ARTHROTEC.31_TT4,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5904362833084089,4,0,0.9999993443489076,C0000737,0,3,0.75,1.5,C0000737,0,1,True,True,5.0,0.037056696414947576,0.02257812023162853,0.9566929340362549,0.91963625,0.06086295843124401
cadec_ARTHROTEC.31_TT5,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.3509453429964405,6,0,0.9999993443489076,C0000737,0,4,0.4181656600790516,0.9709505944546686,C0017178,0,2,True,True,7.0,0.038985908031463734,0.02257812023162853,0.9587550759315492,0.91976917,0.06086295843124401
cadec_ARTHROTEC.31_TT6,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.3509453429964405,6,0,0.9999993443489076,C0000737,0,5,0.3868528072345416,1.0,C0017178,0,1,True,True,7.0,0.04143786430358898,0.02257812023162853,0.9690661345209396,0.9276282,0.06086295843124401
cadec_ARTHROTEC.31_TT7,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.3074497498641964,6,0,0.9999993443489076,C0000737,0,5,0.355245321275764,0.9182958340544896,C0000737,0,1,True,True,7.0,0.03596860170364391,0.02257812023162853,0.9587550674166,0.9227864,0.06086295843124401
cadec_ARTHROTEC.31_TT8,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.3109175070825711,4,0,0.9999993443489076,C0000737,0,3,0.4056390622295664,0.8112781244591328,C0000737,0,1,True,True,5.0,0.030235087871551623,0.02257812023162853,0.9422573685646058,0.9120223,0.06086295843124401
cadec_ARTHROTEC.31_TT10,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.3109175070825711,4,1,0.9999997615814208,C0033046,0,3,0.4056390622295664,0.8112781244591328,C0033046,0,1,True,True,5.0,0.022461283206939586,0.019248843193054088,0.9999997377395629,0.97753847,0.019248843193054088
cadec_ARTHROTEC.31_TT11,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,4,0,0.9999996423721312,C0017168,0,3,-0.0,-0.0,C0017168,0,1,True,True,5.0,0.0415560603141784,0.017830193042755016,0.9999995470046997,0.95844346,0.017830193042755016
cadec_ARTHROTEC.33_TT1,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,5,0,0.9999996423721312,C0015672,0,4,-0.0,-0.0,C0015672,0,1,True,True,6.0,0.03710138797759999,0.03710138797759999,0.9999996423721312,0.96289825,0.03710138797759999
cadec_ARTHROTEC.34_TT1,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.4181656600790516,4,0,0.9999994039535522,C0025344,0,3,0.5,1.0,C0025323,0,1,True,True,5.0,0.0498178243637085,0.03945350646972656,0.9999995112419129,0.95018166,0.0653643012046814
cadec_ARTHROTEC.34_TT2,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.6554587535412855,4,0,0.9999994039535522,C0025323,0,3,0.75,1.5,C0025323,0,1,True,True,5.0,0.05611716508865357,0.03945350646972656,0.9999994754791259,0.9438823,0.0653643012046814
cadec_ARTHROTEC.34_TT3,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.4181656600790516,4,0,0.9999994039535522,C0025344,0,3,0.5,1.0,C0025323,0,1,True,True,5.0,0.0498178243637085,0.03945350646972656,0.9999995112419129,0.95018166,0.0653643012046814
cadec_ARTHROTEC.35_TT1,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5904362833084089,4,0,0.999999463558197,C0879626,0,3,0.75,1.5,C0879626,0,1,True,True,5.0,0.012678456306457475,-1.1920928955078125e-07,0.9999995708465577,0.9873211,-1.1920928955078125e-07
cadec_ARTHROTEC.35_TT5,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,4,0,0.9999995231628418,C0013227,0,3,-0.0,-0.0,C0013227,0,1,True,True,5.0,0.04172015190124512,0.04172015190124512,0.9999995231628418,0.95827943,0.04172015190124512
cadec_ARTHROTEC.35_TT6,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,4,0,0.9999995827674866,C0025344,0,3,-0.0,-0.0,C0025344,0,1,True,True,5.0,0.03945350646972656,0.03945350646972656,0.9999995827674866,0.96054614,0.03945350646972656
cadec_ARTHROTEC.35_TT7,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.3109175070825711,4,0,0.9999995827674866,C0025344,0,3,0.4056390622295664,0.8112781244591328,C0025344,0,1,True,True,5.0,0.0341588020324707,0.012979984283447266,0.9999995589256286,0.9658407,0.03945350646972656
cadec_ARTHROTEC.36_TT1,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.7420981285103057,5,0,0.9999992847442628,C0000737,0,4,0.8277293767706428,1.9219280948873625,C0000737,0,1,True,True,6.0,0.05010270078976955,0.03571367263793934,0.9999994138876597,0.94989675,0.03974181413650524
cadec_ARTHROTEC.36_TT3,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,4,1,0.9999994039535522,C0011991,0,3,-0.0,-0.0,C0011991,0,1,True,True,5.0,0.013912439346313477,0.013912439346313477,0.9999994039535522,0.98608696,0.013912439346313477
cadec_ARTHROTEC.37_TT2,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5544923070581674,6,0,0.9999996423721312,C0849766,0,4,0.6554587535412855,1.521928094887362,C0849766,0,2,True,True,7.0,0.0408842052732195,0.03195989131927479,0.9999995231628418,0.9591153,0.03195989131927479
cadec_ARTHROTEC.37_TT3,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5544923070581674,6,0,0.9999996423721312,C0849766,0,3,0.75,1.5,C0849766,0,3,True,True,7.0,0.0408842052732195,0.03195989131927479,0.9999995231628418,0.9591153,0.03195989131927479
cadec_ARTHROTEC.37_TT4,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,4,0,0.9999995231628418,C0150055,0,3,-0.0,-0.0,C0150055,0,1,True,True,5.0,0.011369705200195312,0.011369705200195312,0.9999995231628418,0.9886298,0.011369705200195312
cadec_ARTHROTEC.38_TT1,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5544923070581674,6,0,0.9160760045051576,C0013216,0,5,0.6131471927654584,1.584962500721156,C5686322,0,1,True,True,7.0,0.0231080736432757,1.1920928955078125e-07,0.9760214005197797,0.95291334,0.03737396001815807
cadec_ARTHROTEC.38_TT2,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.3509453429964405,6,0,0.9160760045051576,C0013216,0,4,0.4181656600790516,0.9709505944546686,C5686322,0,2,True,True,7.0,0.016017479555947487,1.1920928955078125e-07,0.9640323349407741,0.94801486,0.03737396001815807
cadec_ARTHROTEC.38_TT3,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.516078542239789,6,0,0.9160760045051576,C5686322,0,5,0.5644754678724235,1.4591479170272446,C5686322,0,1,True,True,7.0,0.022232336657387917,1.1920928955078125e-07,0.9640323264258248,0.9418,0.03737396001815807
cadec_ARTHROTEC.38_TT4,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.4092232318950598,6,0,0.9160760045051576,C0013216,0,5,0.4841962570206112,1.2516291673878228,C0013216,0,1,True,True,7.0,0.011554096426282625,1.1920928955078125e-07,0.9880104916436332,0.97645634,0.03737396001815807
cadec_ARTHROTEC.38_TT5,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.592906071876546,6,0,0.9160760045051576,C0013216,0,5,0.6934264036172708,1.792481250360578,C0013216,0,1,True,True,7.0,0.012340017727443182,1.1920928955078125e-07,0.9749312230518886,0.9625912,0.03737396001815807
cadec_ARTHROTEC.38_TT6,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.3509453429964405,6,0,0.9160760045051576,C0013216,0,5,0.3868528072345416,1.0,C5686322,0,1,True,True,7.0,0.016017479555947487,1.1920928955078125e-07,0.9640323349407741,0.94801486,0.03737396001815807
cadec_ARTHROTEC.38_TT7,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.4911325898456825,6,0,0.9160760045051576,C0013216,0,5,0.5644754678724236,1.4591479170272448,C0013216,0,1,True,True,7.0,0.01689321654183527,1.1920928955078125e-07,0.976021409034729,0.9591282,0.03737396001815807
cadec_ARTHROTEC.38_TT8,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.4911325898456825,6,0,0.9160760045051576,C0013216,0,5,0.5644754678724236,1.4591479170272448,C0013216,0,1,True,True,7.0,0.01689321654183527,1.1920928955078125e-07,0.976021409034729,0.9591282,0.03737396001815807
cadec_ARTHROTEC.38_TT9,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.4092232318950598,6,0,0.9160760045051576,C0013216,0,5,0.4841962570206112,1.2516291673878228,C0013216,0,1,True,True,7.0,0.011554096426282625,1.1920928955078125e-07,0.9880104916436332,0.97645634,0.03737396001815807
cadec_ARTHROTEC.38_TT12,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.3509453429964405,6,0,0.9160760045051576,C0013216,0,5,0.3868528072345416,1.0,C5686322,0,1,True,True,7.0,0.016017479555947487,1.1920928955078125e-07,0.9640323349407741,0.94801486,0.03737396001815807
cadec_ARTHROTEC.38_TT10,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.4911325898456825,6,0,0.9160760045051576,C0013216,0,5,0.5644754678724236,1.4591479170272448,C0013216,0,1,True,True,7.0,0.011464280741555397,1.1920928955078125e-07,0.9629421489579337,0.9514779,0.03737396001815807
cadec_ARTHROTEC.39_TT2,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,5,0,0.999999463558197,C0002346,0,4,-0.0,-0.0,C0002346,0,1,True,True,6.0,0.03882855176925659,0.03882855176925659,0.999999463558197,0.9611709,0.03882855176925659
cadec_ARTHROTEC.39_TT3,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,5,0,0.999999463558197,C0002346,0,3,-0.0,-0.0,C0002346,0,2,True,True,6.0,0.03882855176925659,0.03882855176925659,0.999999463558197,0.9611709,0.03882855176925659
cadec_ARTHROTEC.39_TT4,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,4,0,0.999999463558197,C0002346,0,3,-0.0,-0.0,C0002346,0,1,True,True,5.0,0.03882855176925659,0.03882855176925659,0.999999463558197,0.961171,0.03882855176925659
cadec_ARTHROTEC.39_TT6,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,5,0,0.999999463558197,C0002346,0,3,-0.0,-0.0,C0002346,0,2,True,True,6.0,0.03882855176925659,0.03882855176925659,0.999999463558197,0.9611709,0.03882855176925659
cadec_ARTHROTEC.4_TT2,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,4,0,0.9999994039535522,C0025323,0,3,-0.0,-0.0,C0025323,0,1,True,True,5.0,0.0653643012046814,0.0653643012046814,0.9999994039535522,0.93463504,0.0653643012046814
cadec_ARTHROTEC.4_TT8,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,7,1,0.9999995231628418,C0014175,0,5,-0.0,-0.0,C0014175,0,2,True,True,8.0,0.05080866813659668,0.05080866813659668,0.9999995231628418,0.94919086,0.05080866813659668
cadec_ARTHROTEC.4_TT6,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,4,0,0.9999994039535522,C0273482,0,3,-0.0,-0.0,C0273482,0,1,True,True,5.0,0.155009651184082,0.1549406051635741,0.9999994516372681,0.8449898,0.15502691268920898
cadec_ARTHROTEC.40_TT4,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.3109175070825711,4,0,0.9999990463256836,C0426576,0,3,0.4056390622295664,0.8112781244591328,C0426576,0,1,True,True,5.0,0.04687678813934326,-0.010820984840393066,0.9815253496170044,0.9346485,0.061301231384277344
cadec_ARTHROTEC.40_TT7,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.4181656600790516,4,0,0.9262101054191588,C0413956,0,3,0.5,1.0,C0413956,0,1,True,True,5.0,0.02208844423294065,0.013328135013580211,0.9557257533073426,0.9336373,0.013328135013580211
cadec_ARTHROTEC.40_TT9,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.8277293767706428,4,0,0.8962041139602661,C0521362,0,3,1.0,2.0,C0426575,0,1,True,True,5.0,0.029450297355651835,-0.0030448436737060547,0.8587066292762756,0.82925636,0.06435376405715942
cadec_ARTHROTEC.40_TT3,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.355245321275764,5,0,0.770039439201355,C1561643,0,4,0.4181656600790516,0.9709505944546686,C1561643,0,1,True,True,6.0,-0.0021275480588277182,-0.014050006866455078,0.7814691364765167,0.7835967,0.005259454250335693
cadec_ARTHROTEC.40_TT12,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.4911325898456825,6,0,0.770039439201355,C1561643,0,4,0.6554587535412855,1.521928094887362,C0023901,0,2,True,True,7.0,0.007140014852796266,-0.014050006866455078,0.8169167808123997,0.8097768,0.005259454250335693
cadec_ARTHROTEC.41_TT2,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5544923070581674,6,0,0.8340595364570618,C0548823,0,5,0.6131471927654584,1.584962500721156,C0548823,0,1,True,True,7.0,0.09358291966574529,0.04208576679229736,0.9288824541228158,0.83529955,0.04208576679229736
cadec_ARTHROTEC.41_TT3,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.6562657890890309,6,0,0.8340595364570618,C0548823,0,5,0.7420981285103057,1.9182958340544896,C0548823,0,1,True,True,7.0,0.09473302534648351,0.04208576679229736,0.9288823860032218,0.83414936,0.04208576679229736
cadec_ARTHROTEC.41_TT4,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.6562657890890309,6,0,0.8340595364570618,C0548823,0,4,0.8277293767706428,1.9219280948873625,C0548823,0,2,True,True,7.0,0.08820693833487374,0.007244825363159291,0.9288823860032218,0.8406754,0.04208576679229736
cadec_ARTHROTEC.41_TT18,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5904362833084089,4,0,0.8340595364570618,C0548823,0,3,0.75,1.5,C0548823,0,1,True,True,5.0,0.047444713115692164,0.04208576679229736,0.9004354596138,0.85299075,0.04208576679229736
cadec_ARTHROTEC.41_TT6,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,6,1,0.9999996423721312,C0016053,0,5,-0.0,-0.0,C0016053,0,1,True,True,7.0,0.07935392856597889,0.07935392856597889,0.9999996423721312,0.9206457,0.07935392856597889
cadec_ARTHROTEC.41_TT7,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.355245321275764,5,0,0.9999993443489076,C0019559,0,3,0.4056390622295664,0.8112781244591328,C0019559,0,2,True,True,6.0,0.01877605915069584,-5.960464466436832e-08,0.9999994436899821,0.9812234,-5.960464466436832e-08
cadec_ARTHROTEC.41_TT14,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5644754678724235,5,0,0.999999701976776,C0030193,0,4,0.5904362833084089,1.3709505944546687,C0030193,0,1,True,True,6.0,-0.03145631154378261,-0.16196787357330322,0.9274693528811137,0.95892566,0.04506587982177723
cadec_ARTHROTEC.42_TT4,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5904362833084089,4,0,0.9048255681991576,C0948089,0,3,0.75,1.5,C0948089,0,1,True,True,5.0,0.10397223234176627,0.025259256362914928,0.9809647917747497,0.8769926,0.025259256362914928
cadec_ARTHROTEC.42_TT5,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5904362833084089,4,0,0.9048255681991576,C0948089,0,3,0.75,1.5,C0948089,0,1,True,True,5.0,0.1004489302635192,0.025259256362914928,0.9809647917747497,0.8805159,0.025259256362914928
cadec_ARTHROTEC.42_TT6,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.4092232318950598,6,0,0.9048255681991576,C0948089,0,5,0.4841962570206112,1.2516291673878228,C0948089,0,1,True,True,7.0,0.11140184743063783,0.01502513885498058,0.9864033034869601,0.87500143,0.025259256362914928
cadec_ARTHROTEC.42_TT7,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5904362833084089,4,0,0.9048255681991576,C0948089,0,3,0.75,1.5,C0948089,0,1,True,True,5.0,0.10397223234176627,0.025259256362914928,0.9809647917747497,0.8769926,0.025259256362914928
cadec_ARTHROTEC.42_TT8,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.2107580961471984,6,0,0.9048255681991576,C0948089,0,5,0.2514629985800606,0.6500224216483541,C0948089,0,1,True,True,7.0,0.1303847857883997,0.025259256362914928,0.9864033460617064,0.85601854,0.025259256362914928
cadec_ARTHROTEC.42_TT9,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5904362833084089,4,0,0.9048255681991576,C0948089,0,3,0.75,1.5,C0948089,0,1,True,True,5.0,0.1004489302635192,0.025259256362914928,0.9809647917747497,0.8805159,0.025259256362914928
cadec_ARTHROTEC.42_TT10,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5904362833084089,4,0,0.9048255681991576,C0948089,0,3,0.75,1.5,C0948089,0,1,True,True,5.0,0.10344020128250112,0.025259256362914928,0.98096467256546,0.8775245,0.025259256362914928
cadec_ARTHROTEC.42_TT11,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.2107580961471984,6,0,0.9048255681991576,C0948089,0,4,0.3109175070825711,0.7219280948873623,C0948089,0,2,True,True,7.0,0.1303847857883997,0.025259256362914928,0.9864033460617064,0.85601854,0.025259256362914928
cadec_ARTHROTEC.42_TT1,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5904362833084089,4,0,0.9048255681991576,C0948089,0,3,0.75,1.5,C0948089,0,1,True,True,5.0,0.09822165966033924,0.022131919860839733,0.9809648275375364,0.8827432,0.025259256362914928
cadec_ARTHROTEC.42_TT12,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.2107580961471984,6,0,0.9048255681991576,C0948089,0,5,0.2514629985800606,0.6500224216483541,C0948089,0,1,True,True,7.0,0.1303847857883997,0.025259256362914928,0.9864033460617064,0.85601854,0.025259256362914928
cadec_ARTHROTEC.42_TT25,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,4,0,0.9999996423721312,C0017168,0,3,-0.0,-0.0,C0017168,0,1,True,True,5.0,0.011700642108917126,0.011699676513671764,0.9999996423721311,0.988299,0.011699676513671764
cadec_ARTHROTEC.42_TT26,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,4,0,0.9999996423721312,C0017168,0,3,-0.0,-0.0,C0017168,0,1,True,True,5.0,0.011699676513671764,0.011699676513671764,0.9999996423721311,0.98829997,0.011699676513671764
cadec_ARTHROTEC.42_TT27,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,4,0,0.9999996423721312,C0017168,0,3,-0.0,-0.0,C0017168,0,1,True,True,5.0,0.011699676513671764,0.011699676513671764,0.9999996423721311,0.98829997,0.011699676513671764
cadec_ARTHROTEC.42_TT2,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.3862534428571301,8,0,0.9999993443489076,C0559546,0,5,0.4841962570206112,1.2516291673878228,C0559546,0,3,True,True,9.0,0.046694060166676904,0.03945350646972656,0.9999993311034309,0.95330524,0.04996889829635631
cadec_ARTHROTEC.42_TT3,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.3862534428571301,8,0,0.9999993443489076,C0559546,0,5,0.4841962570206112,1.2516291673878228,C0559546,0,3,True,True,9.0,0.046694060166676904,0.03945350646972656,0.9999993311034309,0.95330524,0.04996889829635631
cadec_ARTHROTEC.42_TT15,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.353759374819711,7,0,0.9999993443489076,C0559546,0,5,0.4841962570206112,1.2516291673878228,C0559546,0,2,True,True,8.0,0.04759912937879569,0.03945350646972656,0.999999299645424,0.95240015,0.04996889829635631
cadec_ARTHROTEC.42_TT16,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.4092232318950598,6,0,0.861686110496521,C0025329,0,4,0.5904362833084089,1.3709505944546687,C0025329,0,2,True,True,7.0,0.03036148207528241,-0.012224197387695312,0.9802405663899012,0.9498791,-0.012224197387695312
cadec_ARTHROTEC.42_TT17,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,6,0,0.999999463558197,C0002962,0,5,-0.0,-0.0,C0002962,0,1,True,True,7.0,0.0332682728767395,0.0332682728767395,0.999999463558197,0.9667312,0.0332682728767395
cadec_ARTHROTEC.42_TT18,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,6,0,0.999999463558197,C0002962,0,4,-0.0,-0.0,C0002962,0,2,True,True,7.0,0.0332682728767395,0.0332682728767395,0.999999463558197,0.9667312,0.0332682728767395
cadec_ARTHROTEC.42_TT19,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.4056390622295664,3,0,0.999999463558197,C0236075,0,3,0.4056390622295664,0.8112781244591328,C0236075,0,0,True,True,4.0,0.05157729983329773,0.04001122713088989,0.999999463558197,0.9484222,0.04001122713088989
cadec_ARTHROTEC.42_TT20,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.6934264036172707,5,0,0.999999463558197,C0236075,0,4,0.8277293767706428,1.9219280948873625,C0236075,0,1,True,True,6.0,0.03996105988820394,0.036775052547454834,0.9999995032946268,0.9600384,0.04001122713088989
cadec_ARTHROTEC.42_TT21,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.516078542239789,6,0,0.999999463558197,C0236075,0,4,0.6554587535412855,1.521928094887362,C0236075,0,2,True,True,7.0,0.03912327970777239,0.036775052547454834,0.999999497617994,0.96087617,0.04001122713088989
cadec_ARTHROTEC.42_TT22,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.6554587535412855,4,0,0.999999463558197,C0236075,0,4,0.6554587535412855,1.521928094887362,C0236075,0,0,True,True,5.0,0.0394153356552124,0.036775052547454834,0.9999994993209839,0.96058416,0.04001122713088989
cadec_ARTHROTEC.43_TT1,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.8277293767706428,4,0,0.9999987483024596,C0025344,0,3,1.0,2.0,C0013390,0,1,True,True,5.0,0.05493917465209959,0.03945350646972656,0.9999993681907654,0.94506013,0.04152613878250111
cadec_ARTHROTEC.43_TT2,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.3074497498641964,6,0,0.9999987483024596,C0025344,0,5,0.355245321275764,0.9182958340544896,C0025344,0,1,True,True,7.0,0.04004568713051929,0.03945350646972656,0.9999993443489075,0.95995367,0.04152613878250111
cadec_ARTHROTEC.43_TT3,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.2514629985800606,5,0,0.9999987483024596,C0025344,0,4,0.3109175070825711,0.7219280948873623,C0025344,0,1,True,True,6.0,0.03979894518852232,0.03945350646972656,0.9999994436899821,0.9602005,0.04152613878250111
cadec_ARTHROTEC.43_TT5,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,-0.0,6,1,0.9999994039535522,C0042024,0,4,-0.0,-0.0,C0042024,0,2,True,True,7.0,0.016239523887634277,0.016239523887634277,0.9999994039535522,0.9837599,0.016239523887634277
cadec_ARTHROTEC.44_TT3,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5904362833084089,4,0,0.9999992847442628,C4082764,0,4,0.5904362833084089,1.3709505944546687,C4082764,0,0,True,True,5.0,0.024432694911956876,-2.384185789905402e-07,0.9999992489814759,0.97556657,-2.384185789905402e-07
cadec_ARTHROTEC.44_TT1,Meta-Llama-3-8B-Instruct,general,pair3_openbiollm_vs_llama3,0.5904362833084089,4,0,0.9999992847442628,C0426576,0,3,0.75,1.5,C0426576,0,1,True,True,5.0,0.041151893138885495,-2.384185789905402e-07,0.9999992251396179,0.95884734,-2.384185789905402e-07
