instance_id,model_name,n_variants,n_clusters,cluster_distribution,semantic_entropy,normalised_semantic_entropy,mean_accuracy,dominant_cluster,instability_flag
mm_0077174,BioBERT,5,1,"{""UMLS:C1707887"": 5}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0077174,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0077299,BERT-base,9,2,"{""C0001623"": 5, ""UMLS:C0681906"": 4}",0.9910760598382222,0.3126496871021503,0.0,C0001623,0
mm_0077299,BioBERT,9,2,"{""UMLS:C0033927"": 6, ""UMLS:C4285807"": 3}",0.9182958340544896,0.2896900821428475,0.6666666666666666,UMLS:C0033927,0
mm_0077299,PubMedBERT,9,1,"{""C1839576"": 9}",-0.0,-0.0,0.0,C1839576,0
mm_0077820,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0077820,BioBERT,7,2,"{""UMLS:C1257990"": 5, ""UMLS:C1707887"": 2}",0.863120568566631,0.30744974986419643,0.0,UMLS:C1257990,0
mm_0077820,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0078429,BERT-base,7,1,"{""C0169661"": 7}",-0.0,-0.0,0.0,C0169661,0
mm_0078429,BioBERT,7,2,"{""UMLS:C1257990"": 6, ""C1433433"": 1}",0.5916727785823275,0.21075809614719848,0.0,UMLS:C1257990,0
mm_0078429,PubMedBERT,7,3,"{""C1370369"": 4, ""C1447749"": 1, ""C1839576"": 2}",1.3787834934861753,0.49113258984568253,0.0,C1370369,0
mm_0079961,BERT-base,5,2,"{""UMLS:C1707887"": 4, ""UMLS:C1257990"": 1}",0.7219280948873623,0.31091750708257115,0.8,UMLS:C1707887,0
mm_0079961,BioBERT,5,1,"{""UMLS:C1707887"": 5}",-0.0,-0.0,1.0,UMLS:C1707887,0
mm_0079961,PubMedBERT,5,1,"{""UMLS:C1707887"": 5}",-0.0,-0.0,1.0,UMLS:C1707887,0
mm_0080286,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0080286,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0080286,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0080484,BERT-base,3,2,"{""C0280324"": 2, ""C3179121"": 1}",0.9182958340544896,0.579380164285695,0.0,C0280324,1
mm_0080484,BioBERT,3,1,"{""C0265267"": 3}",-0.0,-0.0,0.0,C0265267,0
mm_0080484,PubMedBERT,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0080783,BERT-base,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0080783,BioBERT,3,2,"{""C0752046"": 1, ""UMLS:C0752046"": 2}",0.9182958340544896,0.579380164285695,0.0,UMLS:C0752046,1
mm_0080783,PubMedBERT,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0,C1839576,0
mm_0080797,BERT-base,7,1,"{""UMLS:C0752046"": 7}",-0.0,-0.0,1.0,UMLS:C0752046,0
mm_0080797,BioBERT,7,1,"{""UMLS:C0752046"": 7}",-0.0,-0.0,1.0,UMLS:C0752046,0
mm_0080797,PubMedBERT,7,1,"{""UMLS:C0752046"": 7}",-0.0,-0.0,1.0,UMLS:C0752046,0
mm_0080962,BERT-base,5,2,"{""C0085472"": 3, ""C1312419"": 2}",0.9709505944546686,0.4181656600790516,0.0,C0085472,0
mm_0080962,BioBERT,5,1,"{""C0061751"": 5}",-0.0,-0.0,0.0,C0061751,0
mm_0080962,PubMedBERT,5,2,"{""C1839576"": 3, ""UMLS:C1502411"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1839576,0
mm_0081397,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0081397,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0081397,PubMedBERT,5,2,"{""C1431322"": 1, ""C1447749"": 4}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0081697,BERT-base,7,1,"{""UMLS:C0242193"": 7}",-0.0,-0.0,0.0,UMLS:C0242193,0
mm_0081697,BioBERT,7,2,"{""UMLS:C1707887"": 3, ""C1839576"": 4}",0.9852281360342515,0.35094534299644053,0.0,C1839576,0
mm_0081697,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0081867,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0081867,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0081867,PubMedBERT,5,2,"{""C1839576"": 1, ""C1447749"": 4}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0081928,BERT-base,3,2,"{""C0024453"": 2, ""UMLS:C1271650"": 1}",0.9182958340544896,0.579380164285695,0.0,C0024453,1
mm_0081928,BioBERT,3,2,"{""C0265267"": 1, ""UMLS:C1707887"": 2}",0.9182958340544896,0.579380164285695,0.0,UMLS:C1707887,1
mm_0081928,PubMedBERT,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0082339,BERT-base,4,1,"{""UMLS:C1257990"": 4}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0082339,BioBERT,4,1,"{""UMLS:C1257990"": 4}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0082339,PubMedBERT,4,1,"{""C1839576"": 4}",-0.0,-0.0,0.0,C1839576,0
mm_0082433,BERT-base,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0082433,BioBERT,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0082433,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0082670,BERT-base,9,3,"{""C3888046"": 4, ""C0055966"": 1, ""C0169661"": 4}",1.3921472236645345,0.4391735523809267,0.0,C3888046,0
mm_0082670,BioBERT,9,2,"{""UMLS:C1257990"": 7, ""C1370369"": 2}",0.7642045065086203,0.24107968048484052,0.0,UMLS:C1257990,0
mm_0082670,PubMedBERT,9,2,"{""C1447749"": 8, ""C1370369"": 1}",0.5032583347756457,0.1587603285713901,0.0,C1447749,0
mm_0082839,BERT-base,5,2,"{""UMLS:C1257990"": 4, ""C1955926"": 1}",0.7219280948873623,0.31091750708257115,0.0,UMLS:C1257990,0
mm_0082839,BioBERT,5,2,"{""C0949610"": 3, ""C1431322"": 2}",0.9709505944546686,0.4181656600790516,0.0,C0949610,0
mm_0082839,PubMedBERT,5,4,"{""UMLS:C1423931"": 1, ""C1431322"": 1, ""C0338508"": 1, ""C1839576"": 2}",1.9219280948873623,0.8277293767706428,0.0,C1839576,1
mm_0083256,BERT-base,5,2,"{""C0018081"": 4, ""C0085472"": 1}",0.7219280948873623,0.31091750708257115,0.0,C0018081,0
mm_0083256,BioBERT,5,2,"{""C0018081"": 4, ""C0265267"": 1}",0.7219280948873623,0.31091750708257115,0.0,C0018081,0
mm_0083256,PubMedBERT,5,2,"{""C1839576"": 3, ""UMLS:C1502411"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1839576,0
mm_0083513,BERT-base,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0083513,BioBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0083513,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0084175,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0084175,BioBERT,5,2,"{""UMLS:C0681906"": 3, ""UMLS:C1257990"": 2}",0.9709505944546686,0.4181656600790516,0.0,UMLS:C0681906,0
mm_0084175,PubMedBERT,5,1,"{""UMLS:C0681906"": 5}",-0.0,-0.0,0.0,UMLS:C0681906,0
mm_0085078,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0085078,BioBERT,5,3,"{""C1447749"": 2, ""C0008396"": 1, ""UMLS:C1707887"": 2}",1.5219280948873621,0.6554587535412855,0.0,C1447749,1
mm_0085078,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0085233,BERT-base,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0085233,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0085233,PubMedBERT,7,2,"{""C1839576"": 6, ""C1447749"": 1}",0.5916727785823275,0.21075809614719848,0.0,C1839576,0
mm_0085369,BERT-base,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0085369,BioBERT,7,1,"{""UMLS:C0232772"": 7}",-0.0,-0.0,1.0,UMLS:C0232772,0
mm_0085369,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0085517,BERT-base,9,1,"{""UMLS:C1257990"": 9}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0085517,BioBERT,9,2,"{""C1312419"": 7, ""UMLS:C1707887"": 2}",0.7642045065086203,0.24107968048484052,0.0,C1312419,0
mm_0085517,PubMedBERT,9,1,"{""C1447749"": 9}",-0.0,-0.0,0.0,C1447749,0
mm_0086300,BERT-base,6,2,"{""UMLS:C2350390"": 5, ""UMLS:C1257990"": 1}",0.6500224216483541,0.25146299858006066,0.0,UMLS:C2350390,0
mm_0086300,BioBERT,6,1,"{""UMLS:C1707887"": 6}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0086300,PubMedBERT,6,2,"{""C1447749"": 4, ""C1839576"": 2}",0.9182958340544896,0.355245321275764,0.0,C1447749,0
mm_0086642,BERT-base,5,1,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0
mm_0086642,BioBERT,5,3,"{""C0265267"": 1, ""UMLS:C1707887"": 2, ""C1447749"": 2}",1.5219280948873621,0.6554587535412855,0.0,UMLS:C1707887,1
mm_0086642,PubMedBERT,5,2,"{""C1447749"": 3, ""C1839576"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0
mm_0086753,BERT-base,7,2,"{""C1447749"": 6, ""UMLS:C1257990"": 1}",0.5916727785823275,0.21075809614719848,0.0,C1447749,0
mm_0086753,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0086753,PubMedBERT,7,2,"{""UMLS:C1423931"": 5, ""C1447749"": 2}",0.863120568566631,0.30744974986419643,0.0,UMLS:C1423931,0
mm_0086802,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0086802,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0086802,PubMedBERT,5,2,"{""UMLS:C1257990"": 4, ""UMLS:C1423931"": 1}",0.7219280948873623,0.31091750708257115,0.0,UMLS:C1257990,0
mm_0087360,BERT-base,5,2,"{""C4277543"": 1, ""UMLS:C1257990"": 4}",0.7219280948873623,0.31091750708257115,0.0,UMLS:C1257990,0
mm_0087360,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0087360,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0087688,BERT-base,4,1,"{""UMLS:C1257990"": 4}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0087688,BioBERT,4,1,"{""UMLS:C1257990"": 4}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0087688,PubMedBERT,4,2,"{""C1447749"": 2, ""UMLS:C1257990"": 2}",1.0,0.5,0.0,C1447749,1
mm_0087767,BERT-base,5,1,"{""C1955876"": 5}",-0.0,-0.0,0.0,C1955876,0
mm_0087767,BioBERT,5,1,"{""C0018081"": 5}",-0.0,-0.0,0.0,C0018081,0
mm_0087767,PubMedBERT,5,2,"{""C1447749"": 1, ""C1839576"": 4}",0.7219280948873623,0.31091750708257115,0.0,C1839576,0
mm_0088026,BERT-base,5,1,"{""UMLS:C0358514"": 5}",-0.0,-0.0,0.0,UMLS:C0358514,0
mm_0088026,BioBERT,5,1,"{""UMLS:C1707887"": 5}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0088026,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0088032,BERT-base,6,2,"{""C1839576"": 4, ""C1447749"": 2}",0.9182958340544896,0.355245321275764,0.0,C1839576,0
mm_0088032,BioBERT,6,3,"{""C1839576"": 2, ""UMLS:C0681906"": 2, ""C0027609"": 2}",1.584962500721156,0.6131471927654584,0.0,C1839576,1
mm_0088032,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0088551,BERT-base,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0088551,BioBERT,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0088551,PubMedBERT,6,1,"{""C1839576"": 6}",-0.0,-0.0,0.0,C1839576,0
mm_0088706,BERT-base,9,2,"{""C0015131"": 3, ""C0018966"": 6}",0.9182958340544896,0.2896900821428475,0.0,C0018966,0
mm_0088706,BioBERT,9,1,"{""UMLS:C1707887"": 9}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0088706,PubMedBERT,9,2,"{""C1839576"": 3, ""C1447749"": 6}",0.9182958340544896,0.2896900821428475,0.0,C1447749,0
mm_0088915,BERT-base,7,1,"{""C4277667"": 7}",-0.0,-0.0,0.0,C4277667,0
mm_0088915,BioBERT,7,1,"{""C0011757"": 7}",-0.0,-0.0,0.0,C0011757,0
mm_0088915,PubMedBERT,7,2,"{""UMLS:C0681906"": 5, ""C1839576"": 2}",0.863120568566631,0.30744974986419643,0.0,UMLS:C0681906,0
mm_0089413,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0089413,BioBERT,5,1,"{""UMLS:C0752046"": 5}",-0.0,-0.0,1.0,UMLS:C0752046,0
mm_0089413,PubMedBERT,5,1,"{""UMLS:C0752046"": 5}",-0.0,-0.0,1.0,UMLS:C0752046,0
mm_0090103,BERT-base,7,4,"{""C1447749"": 3, ""C0814154"": 1, ""C0525041"": 1, ""C0038436"": 2}",1.8423709931771084,0.6562657890890309,0.0,C1447749,1
mm_0090103,BioBERT,7,3,"{""C1839576"": 4, ""UMLS:C1257990"": 2, ""C1270972"": 1}",1.3787834934861753,0.49113258984568253,0.0,C1839576,0
mm_0090103,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0090104,BERT-base,7,4,"{""C1447749"": 2, ""C0525041"": 2, ""C0814154"": 1, ""C0038436"": 2}",1.9502120649147465,0.6946795539074094,0.0,C1447749,1
mm_0090104,BioBERT,7,3,"{""C1839576"": 5, ""UMLS:C1257990"": 1, ""C1270972"": 1}",1.1488348542809166,0.4092232318950598,0.0,C1839576,0
mm_0090104,PubMedBERT,7,1,"{""C1839576"": 7}",-0.0,-0.0,0.0,C1839576,0
mm_0090144,BERT-base,3,1,"{""C0386482"": 3}",-0.0,-0.0,0.0,C0386482,0
mm_0090144,BioBERT,3,1,"{""C0386482"": 3}",-0.0,-0.0,0.0,C0386482,0
mm_0090144,PubMedBERT,3,2,"{""C1839576"": 1, ""C1447749"": 2}",0.9182958340544896,0.579380164285695,0.0,C1447749,1
mm_0090314,BERT-base,3,1,"{""C0597336"": 3}",-0.0,-0.0,0.0,C0597336,0
mm_0090314,BioBERT,3,1,"{""UMLS:C0235946"": 3}",-0.0,-0.0,0.0,UMLS:C0235946,0
mm_0090314,PubMedBERT,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0,C1839576,0
mm_0090447,BERT-base,7,2,"{""UMLS:C2350390"": 4, ""UMLS:C0444254"": 3}",0.9852281360342515,0.35094534299644053,0.0,UMLS:C2350390,0
mm_0090447,BioBERT,7,2,"{""UMLS:C0919821"": 5, ""C1312419"": 2}",0.863120568566631,0.30744974986419643,0.0,UMLS:C0919821,0
mm_0090447,PubMedBERT,7,3,"{""C0015131"": 4, ""C0018966"": 1, ""C1839576"": 2}",1.3787834934861753,0.49113258984568253,0.0,C0015131,0
mm_0090647,BERT-base,7,1,"{""UMLS:C0358514"": 7}",-0.0,-0.0,0.0,UMLS:C0358514,0
mm_0090647,BioBERT,7,1,"{""C1370369"": 7}",-0.0,-0.0,0.0,C1370369,0
mm_0090647,PubMedBERT,7,1,"{""C0015131"": 7}",-0.0,-0.0,0.0,C0015131,0
mm_0091036,BERT-base,7,2,"{""C1312419"": 6, ""UMLS:C1257990"": 1}",0.5916727785823275,0.21075809614719848,0.0,C1312419,0
mm_0091036,BioBERT,7,1,"{""C0008396"": 7}",-0.0,-0.0,0.0,C0008396,0
mm_0091036,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0092293,BERT-base,5,1,"{""C0949359"": 5}",-0.0,-0.0,0.0,C0949359,0
mm_0092293,BioBERT,5,2,"{""UMLS:C0038467"": 4, ""UMLS:C1707887"": 1}",0.7219280948873623,0.31091750708257115,0.0,UMLS:C0038467,0
mm_0092293,PubMedBERT,5,2,"{""C1839576"": 1, ""C1447749"": 4}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0092345,BERT-base,6,3,"{""C0051318"": 3, ""C1447749"": 1, ""C0025677"": 2}",1.4591479170272446,0.5644754678724235,0.0,C0051318,1
mm_0092345,BioBERT,6,2,"{""C0051318"": 5, ""UMLS:C1257990"": 1}",0.6500224216483541,0.25146299858006066,0.0,C0051318,0
mm_0092345,PubMedBERT,6,2,"{""C0051318"": 5, ""C1447749"": 1}",0.6500224216483541,0.25146299858006066,0.0,C0051318,0
mm_0092701,BERT-base,6,1,"{""C1447749"": 6}",-0.0,-0.0,0.0,C1447749,0
mm_0092701,BioBERT,6,2,"{""C5392105"": 2, ""C1447749"": 4}",0.9182958340544896,0.355245321275764,0.0,C1447749,0
mm_0092701,PubMedBERT,6,2,"{""C1839576"": 4, ""C1447749"": 2}",0.9182958340544896,0.355245321275764,0.0,C1839576,0
mm_0093095,BERT-base,4,1,"{""C1447749"": 4}",-0.0,-0.0,0.0,C1447749,0
mm_0093095,BioBERT,4,3,"{""C0265267"": 1, ""C2935436"": 1, ""C1447749"": 2}",1.5,0.75,0.0,C1447749,1
mm_0093095,PubMedBERT,4,2,"{""C1839576"": 2, ""C1447749"": 2}",1.0,0.5,0.0,C1839576,1
mm_0093251,BERT-base,6,3,"{""UMLS:C0444254"": 2, ""C0282597"": 2, ""UMLS:C1283169"": 2}",1.584962500721156,0.6131471927654584,0.0,UMLS:C0444254,1
mm_0093251,BioBERT,6,1,"{""UMLS:C1707887"": 6}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0093251,PubMedBERT,6,2,"{""UMLS:C1707887"": 4, ""C1839576"": 2}",0.9182958340544896,0.355245321275764,0.0,UMLS:C1707887,0
mm_0093333,BERT-base,7,3,"{""C0169661"": 3, ""C0055966"": 2, ""C1566790"": 2}",1.5566567074628228,0.5544923070581674,0.0,C0169661,1
mm_0093333,BioBERT,7,1,"{""UMLS:C1257990"": 7}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0093333,PubMedBERT,7,2,"{""UMLS:C1257990"": 5, ""C1447749"": 2}",0.863120568566631,0.30744974986419643,0.0,UMLS:C1257990,0
mm_0093493,BERT-base,9,2,"{""UMLS:C1257990"": 7, ""C0752615"": 2}",0.7642045065086203,0.24107968048484052,0.0,UMLS:C1257990,0
mm_0093493,BioBERT,9,1,"{""UMLS:C1257990"": 9}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0093493,PubMedBERT,9,2,"{""C1839576"": 4, ""UMLS:C1257990"": 5}",0.9910760598382222,0.3126496871021503,0.0,UMLS:C1257990,0
mm_0093512,BERT-base,9,1,"{""UMLS:C1257990"": 9}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0093512,BioBERT,9,1,"{""UMLS:C1257990"": 9}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0093512,PubMedBERT,9,1,"{""UMLS:C1257990"": 9}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0093721,BERT-base,4,1,"{""C1431519"": 4}",-0.0,-0.0,0.0,C1431519,0
mm_0093721,BioBERT,4,2,"{""C0265267"": 2, ""C1312419"": 2}",1.0,0.5,0.0,C0265267,1
mm_0093721,PubMedBERT,4,1,"{""C1839576"": 4}",-0.0,-0.0,0.0,C1839576,0
mm_0093924,BERT-base,5,2,"{""C1447749"": 3, ""UMLS:C1257990"": 2}",0.9709505944546686,0.4181656600790516,0.0,C1447749,0
mm_0093924,BioBERT,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0093924,PubMedBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0094060,BERT-base,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0094060,BioBERT,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0094060,PubMedBERT,6,1,"{""UMLS:C1257990"": 6}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0094434,BERT-base,7,2,"{""UMLS:C1257990"": 4, ""C1447749"": 3}",0.9852281360342515,0.35094534299644053,0.0,UMLS:C1257990,0
mm_0094434,BioBERT,7,1,"{""C1312419"": 7}",-0.0,-0.0,0.0,C1312419,0
mm_0094434,PubMedBERT,7,3,"{""C1839576"": 1, ""C1447749"": 4, ""UMLS:C1257990"": 2}",1.3787834934861753,0.49113258984568253,0.0,C1447749,0
mm_0094491,BERT-base,5,2,"{""C1447749"": 4, ""C0920317"": 1}",0.7219280948873623,0.31091750708257115,0.0,C1447749,0
mm_0094491,BioBERT,5,1,"{""C0027609"": 5}",-0.0,-0.0,0.0,C0027609,0
mm_0094491,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0094778,BERT-base,9,1,"{""UMLS:C1257990"": 9}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0094778,BioBERT,9,1,"{""UMLS:C1257990"": 9}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0094778,PubMedBERT,9,2,"{""C1839576"": 7, ""UMLS:C1257990"": 2}",0.7642045065086203,0.24107968048484052,0.0,C1839576,0
mm_0095178,BERT-base,5,1,"{""UMLS:C1257990"": 5}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0095178,BioBERT,5,1,"{""C1312419"": 5}",-0.0,-0.0,0.0,C1312419,0
mm_0095178,PubMedBERT,5,1,"{""UMLS:C1423931"": 5}",-0.0,-0.0,0.0,UMLS:C1423931,0
mm_0095310,BERT-base,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0095310,BioBERT,7,2,"{""UMLS:C4019080"": 6, ""UMLS:C1257990"": 1}",0.5916727785823275,0.21075809614719848,0.8571428571428571,UMLS:C4019080,0
mm_0095310,PubMedBERT,7,1,"{""C1447749"": 7}",-0.0,-0.0,0.0,C1447749,0
mm_0095368,BERT-base,4,2,"{""UMLS:C2350390"": 1, ""UMLS:C0242193"": 3}",0.8112781244591328,0.4056390622295664,0.0,UMLS:C0242193,0
mm_0095368,BioBERT,4,1,"{""UMLS:C0681906"": 4}",-0.0,-0.0,0.0,UMLS:C0681906,0
mm_0095368,PubMedBERT,4,2,"{""UMLS:C0681906"": 2, ""C1839576"": 2}",1.0,0.5,0.0,UMLS:C0681906,1
mm_0095757,BERT-base,7,1,"{""C0282597"": 7}",-0.0,-0.0,0.0,C0282597,0
mm_0095757,BioBERT,7,2,"{""C0282597"": 6, ""UMLS:C0024868"": 1}",0.5916727785823275,0.21075809614719848,0.14285714285714285,C0282597,0
mm_0095757,PubMedBERT,7,2,"{""C0282597"": 3, ""UMLS:C0024868"": 4}",0.9852281360342515,0.35094534299644053,0.5714285714285714,UMLS:C0024868,0
mm_0095883,BERT-base,9,5,"{""C4277543"": 4, ""C0386482"": 1, ""C0075128"": 1, ""C1447749"": 2, ""C1739108"": 1}",2.058813890331201,0.6494834702380792,0.0,C4277543,1
mm_0095883,BioBERT,9,3,"{""UMLS:C1257990"": 6, ""C0075128"": 1, ""C1447749"": 2}",1.224394445405986,0.3862534428571301,0.0,UMLS:C1257990,0
mm_0095883,PubMedBERT,9,1,"{""C1447749"": 9}",-0.0,-0.0,0.0,C1447749,0
mm_0095979,BERT-base,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0095979,BioBERT,5,1,"{""C1447749"": 5}",-0.0,-0.0,0.0,C1447749,0
mm_0095979,PubMedBERT,5,1,"{""C1839576"": 5}",-0.0,-0.0,0.0,C1839576,0
mm_0097032,BERT-base,5,1,"{""UMLS:C0358514"": 5}",-0.0,-0.0,0.0,UMLS:C0358514,0
mm_0097032,BioBERT,5,2,"{""UMLS:C1707887"": 4, ""UMLS:C1257990"": 1}",0.7219280948873623,0.31091750708257115,0.0,UMLS:C1707887,0
mm_0097032,PubMedBERT,5,2,"{""C1839576"": 4, ""C1447749"": 1}",0.7219280948873623,0.31091750708257115,0.0,C1839576,0
mm_0097356,BERT-base,3,2,"{""C1739108"": 2, ""C1447749"": 1}",0.9182958340544896,0.579380164285695,0.0,C1739108,1
mm_0097356,BioBERT,3,1,"{""UMLS:C0919821"": 3}",-0.0,-0.0,0.0,UMLS:C0919821,0
mm_0097356,PubMedBERT,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0,C1839576,0
mm_0098125,BERT-base,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0098125,BioBERT,3,1,"{""UMLS:C1257990"": 3}",-0.0,-0.0,0.0,UMLS:C1257990,0
mm_0098125,PubMedBERT,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0,C1839576,0
mm_0098216,BERT-base,3,2,"{""UMLS:C1257990"": 1, ""UMLS:C0810516"": 2}",0.9182958340544896,0.579380164285695,0.0,UMLS:C0810516,1
mm_0098216,BioBERT,3,1,"{""C1868801"": 3}",-0.0,-0.0,0.0,C1868801,0
mm_0098216,PubMedBERT,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0,C1839576,0
mm_0098533,BERT-base,3,1,"{""C1447749"": 3}",-0.0,-0.0,0.0,C1447749,0
mm_0098533,BioBERT,3,1,"{""C1739108"": 3}",-0.0,-0.0,0.0,C1739108,0
mm_0098533,PubMedBERT,3,1,"{""C1839576"": 3}",-0.0,-0.0,0.0,C1839576,0
mm_0098594,BERT-base,9,1,"{""UMLS:C0358514"": 9}",-0.0,-0.0,0.0,UMLS:C0358514,0
mm_0098594,BioBERT,9,1,"{""UMLS:C1707887"": 9}",-0.0,-0.0,0.0,UMLS:C1707887,0
mm_0098594,PubMedBERT,9,2,"{""C0015131"": 3, ""C0018966"": 6}",0.9182958340544896,0.2896900821428475,0.0,C0018966,0
mm_0098597,BERT-base,8,1,"{""UMLS:C0358514"": 8}",-0.0,-0.0,0.0,UMLS:C0358514,0
